Saison	Kalenderwoche	Bundesland	Bundesland_ID	Altersgruppe	ARE_Konsultationsinzidenz
2023/24	2024-W21	Rheinland-Pfalz	7	00+	921
2023/24	2024-W21	Rheinland-Pfalz	7	0-4	2274
2023/24	2024-W21	Rheinland-Pfalz	7	5-14	961
2023/24	2024-W21	Rheinland-Pfalz	7	15-34	1350
2023/24	2024-W21	Rheinland-Pfalz	7	60+	452
2023/24	2024-W21	Rheinland-Pfalz	7	35-59	871
2023/24	2024-W21	Baden-Wuerttemberg	8	00+	973
2023/24	2024-W21	Baden-Wuerttemberg	8	0-4	3657
2023/24	2024-W21	Baden-Wuerttemberg	8	5-14	1130
2023/24	2024-W21	Baden-Wuerttemberg	8	15-34	1236
2023/24	2024-W21	Baden-Wuerttemberg	8	60+	418
2023/24	2024-W21	Baden-Wuerttemberg	8	35-59	826
2023/24	2024-W21	Bayern	9	00+	846
2023/24	2024-W21	Bayern	9	0-4	2684
2023/24	2024-W21	Bayern	9	5-14	922
2023/24	2024-W21	Bayern	9	15-34	1094
2023/24	2024-W21	Bayern	9	60+	382
2023/24	2024-W21	Bayern	9	35-59	784
2023/24	2024-W21	Saarland	10	00+	494
2023/24	2024-W21	Saarland	10	0-4	0
2023/24	2024-W21	Saarland	10	5-14	0
2023/24	2024-W21	Saarland	10	15-34	793
2023/24	2024-W21	Saarland	10	60+	212
2023/24	2024-W21	Saarland	10	35-59	788
2023/24	2024-W21	Berlin	11	00+	569
2023/24	2024-W21	Berlin	11	0-4	0
2023/24	2024-W21	Berlin	11	5-14	99
2023/24	2024-W21	Berlin	11	15-34	792
2023/24	2024-W21	Berlin	11	60+	184
2023/24	2024-W21	Berlin	11	35-59	889
2023/24	2024-W21	Brandenburg	12	00+	1123
2023/24	2024-W21	Brandenburg	12	0-4	5340
2023/24	2024-W21	Brandenburg	12	5-14	1878
2023/24	2024-W21	Brandenburg	12	15-34	1704
2023/24	2024-W21	Brandenburg	12	60+	428
2023/24	2024-W21	Brandenburg	12	35-59	852
2023/24	2024-W21	Mecklenburg-Vorpommern	13	00+	1065
2023/24	2024-W21	Mecklenburg-Vorpommern	13	0-4	5920
2023/24	2024-W21	Mecklenburg-Vorpommern	13	5-14	1972
2023/24	2024-W21	Mecklenburg-Vorpommern	13	15-34	1394
2023/24	2024-W21	Mecklenburg-Vorpommern	13	60+	355
2023/24	2024-W21	Mecklenburg-Vorpommern	13	35-59	866
2023/24	2024-W21	Sachsen	14	00+	810
2023/24	2024-W21	Sachsen	14	0-4	5470
2023/24	2024-W21	Sachsen	14	5-14	1558
2023/24	2024-W21	Sachsen	14	15-34	895
2023/24	2024-W21	Sachsen	14	60+	258
2023/24	2024-W21	Sachsen	14	35-59	564
2023/24	2024-W21	Sachsen-Anhalt	15	00+	304
2023/24	2024-W21	Sachsen-Anhalt	15	0-4	1036
2023/24	2024-W21	Sachsen-Anhalt	15	5-14	273
2023/24	2024-W21	Sachsen-Anhalt	15	15-34	518
2023/24	2024-W21	Sachsen-Anhalt	15	60+	102
2023/24	2024-W21	Sachsen-Anhalt	15	35-59	339
2023/24	2024-W21	Thueringen	16	00+	902
2023/24	2024-W21	Thueringen	16	0-4	3718
2023/24	2024-W21	Thueringen	16	5-14	1903
2023/24	2024-W21	Thueringen	16	15-34	1011
2023/24	2024-W21	Thueringen	16	60+	472
2023/24	2024-W21	Thueringen	16	35-59	717
2023/24	2024-W22	Bundesweit	0	00+	761
2023/24	2024-W22	Bundesweit	0	0-4	2904
2023/24	2024-W22	Bundesweit	0	5-14	1225
2023/24	2024-W22	Bundesweit	0	15-34	930
2023/24	2024-W22	Bundesweit	0	60+	313
2023/24	2024-W22	Bundesweit	0	35-59	620
2023/24	2024-W22	Schleswig-Holstein	1	00+	911
2023/24	2024-W22	Schleswig-Holstein	1	0-4	3707
2023/24	2024-W22	Schleswig-Holstein	1	5-14	1345
2023/24	2024-W22	Schleswig-Holstein	1	15-34	1214
2023/24	2024-W22	Schleswig-Holstein	1	60+	376
2023/24	2024-W22	Schleswig-Holstein	1	35-59	737
2023/24	2024-W22	Hamburg	2	00+	481
2023/24	2024-W22	Hamburg	2	0-4	3000
2023/24	2024-W22	Hamburg	2	5-14	1445
2023/24	2024-W22	Hamburg	2	15-34	337
2023/24	2024-W22	Hamburg	2	60+	0
2023/24	2024-W22	Hamburg	2	35-59	300
2023/24	2024-W22	Niedersachsen	3	00+	881
2023/24	2024-W22	Niedersachsen	3	0-4	3063
2023/24	2024-W22	Niedersachsen	3	5-14	1603
2023/24	2024-W22	Niedersachsen	3	15-34	1059
2023/24	2024-W22	Niedersachsen	3	60+	351
2023/24	2024-W22	Niedersachsen	3	35-59	731
2023/24	2024-W22	Bremen	4	00+	805
2023/24	2024-W22	Bremen	4	0-4	1624
2023/24	2024-W22	Bremen	4	5-14	1850
2023/24	2024-W22	Bremen	4	15-34	640
2023/24	2024-W22	Bremen	4	60+	278
2023/24	2024-W22	Bremen	4	35-59	952
2023/24	2024-W22	Nordrhein-Westfalen	5	00+	731
2023/24	2024-W22	Nordrhein-Westfalen	5	0-4	2602
2023/24	2024-W22	Nordrhein-Westfalen	5	5-14	1301
2023/24	2024-W22	Nordrhein-Westfalen	5	15-34	807
2023/24	2024-W22	Nordrhein-Westfalen	5	60+	359
2023/24	2024-W22	Nordrhein-Westfalen	5	35-59	572
2023/24	2024-W22	Hessen	6	00+	753
2023/24	2024-W22	Hessen	6	0-4	2852
2023/24	2024-W22	Hessen	6	5-14	1189
2023/24	2024-W22	Hessen	6	15-34	1065
2023/24	2024-W22	Hessen	6	60+	224
2023/24	2024-W22	Hessen	6	35-59	571
2023/24	2024-W22	Rheinland-Pfalz	7	00+	646
2023/24	2024-W22	Rheinland-Pfalz	7	0-4	2196
2023/24	2024-W22	Rheinland-Pfalz	7	5-14	851
2023/24	2024-W22	Rheinland-Pfalz	7	15-34	892
2023/24	2024-W22	Rheinland-Pfalz	7	60+	294
2023/24	2024-W22	Rheinland-Pfalz	7	35-59	535
2023/24	2024-W22	Baden-Wuerttemberg	8	00+	680
2023/24	2024-W22	Baden-Wuerttemberg	8	0-4	2179
2023/24	2024-W22	Baden-Wuerttemberg	8	5-14	756
2023/24	2024-W22	Baden-Wuerttemberg	8	15-34	959
2023/24	2024-W22	Baden-Wuerttemberg	8	60+	293
2023/24	2024-W22	Baden-Wuerttemberg	8	35-59	575
2023/24	2024-W22	Bayern	9	00+	757
2023/24	2024-W22	Bayern	9	0-4	3137
2023/24	2024-W22	Bayern	9	5-14	873
2023/24	2024-W22	Bayern	9	15-34	930
2023/24	2024-W22	Bayern	9	60+	329
2023/24	2024-W22	Bayern	9	35-59	628
2023/24	2024-W22	Saarland	10	00+	444
2023/24	2024-W22	Saarland	10	0-4	1744
2023/24	2024-W22	Saarland	10	5-14	846
2023/24	2024-W22	Saarland	10	15-34	840
2023/24	2024-W22	Saarland	10	60+	35
2023/24	2024-W22	Saarland	10	35-59	331
2023/24	2024-W22	Berlin	11	00+	630
2023/24	2024-W22	Berlin	11	0-4	0
2023/24	2024-W22	Berlin	11	5-14	0
2023/24	2024-W22	Berlin	11	15-34	848
2023/24	2024-W22	Berlin	11	60+	478
2023/24	2024-W22	Berlin	11	35-59	835
2023/24	2024-W22	Brandenburg	12	00+	875
2023/24	2024-W22	Brandenburg	12	0-4	4442
2023/24	2024-W22	Brandenburg	12	5-14	1658
2023/24	2024-W22	Brandenburg	12	15-34	1206
2023/24	2024-W22	Brandenburg	12	60+	288
2023/24	2024-W22	Brandenburg	12	35-59	683
2023/24	2024-W22	Mecklenburg-Vorpommern	13	00+	1474
2023/24	2024-W22	Mecklenburg-Vorpommern	13	0-4	9475
2023/24	2024-W22	Mecklenburg-Vorpommern	13	5-14	3061
2023/24	2024-W22	Mecklenburg-Vorpommern	13	15-34	1368
2023/24	2024-W22	Mecklenburg-Vorpommern	13	60+	355
2023/24	2024-W22	Mecklenburg-Vorpommern	13	35-59	1410
2023/24	2024-W22	Sachsen	14	00+	790
2023/24	2024-W22	Sachsen	14	0-4	3855
2023/24	2024-W22	Sachsen	14	5-14	2108
2023/24	2024-W22	Sachsen	14	15-34	931
2023/24	2024-W22	Sachsen	14	60+	223
2023/24	2024-W22	Sachsen	14	35-59	551
2023/24	2024-W22	Sachsen-Anhalt	15	00+	830
2023/24	2024-W22	Sachsen-Anhalt	15	0-4	6510
2023/24	2024-W22	Sachsen-Anhalt	15	5-14	2156
2023/24	2024-W22	Sachsen-Anhalt	15	15-34	979
2023/24	2024-W22	Sachsen-Anhalt	15	60+	173
2023/24	2024-W22	Sachsen-Anhalt	15	35-59	477
2023/24	2024-W22	Thueringen	16	00+	842
2023/24	2024-W22	Thueringen	16	0-4	4284
2023/24	2024-W22	Thueringen	16	5-14	1950
2023/24	2024-W22	Thueringen	16	15-34	1032
2023/24	2024-W22	Thueringen	16	60+	452
2023/24	2024-W22	Thueringen	16	35-59	474
2023/24	2024-W23	Bundesweit	0	00+	903
2023/24	2024-W23	Bundesweit	0	0-4	3104
2023/24	2024-W23	Bundesweit	0	5-14	1532
2023/24	2024-W23	Bundesweit	0	15-34	1158
2023/24	2024-W23	Bundesweit	0	60+	346
2023/24	2024-W23	Bundesweit	0	35-59	748
2023/24	2024-W23	Schleswig-Holstein	1	00+	931
2023/24	2024-W23	Schleswig-Holstein	1	0-4	3389
2023/24	2024-W23	Schleswig-Holstein	1	5-14	1229
2023/24	2024-W23	Schleswig-Holstein	1	15-34	1326
2023/24	2024-W23	Schleswig-Holstein	1	60+	449
2023/24	2024-W23	Schleswig-Holstein	1	35-59	728
2023/24	2024-W23	Hamburg	2	00+	477
2023/24	2024-W23	Hamburg	2	0-4	4171
2023/24	2024-W23	Hamburg	2	5-14	1258
2023/24	2024-W23	Hamburg	2	15-34	251
2023/24	2024-W23	Hamburg	2	60+	58
2023/24	2024-W23	Hamburg	2	35-59	200
2023/24	2024-W23	Niedersachsen	3	00+	891
2023/24	2024-W23	Niedersachsen	3	0-4	3409
2023/24	2024-W23	Niedersachsen	3	5-14	1820
2023/24	2024-W23	Niedersachsen	3	15-34	1070
2023/24	2024-W23	Niedersachsen	3	60+	288
2023/24	2024-W23	Niedersachsen	3	35-59	699
2023/24	2024-W23	Bremen	4	00+	797
2023/24	2024-W23	Bremen	4	0-4	2436
2023/24	2024-W23	Bremen	4	5-14	1966
2023/24	2024-W23	Bremen	4	15-34	789
2023/24	2024-W23	Bremen	4	60+	232
2023/24	2024-W23	Bremen	4	35-59	694
2023/24	2024-W23	Nordrhein-Westfalen	5	00+	938
2023/24	2024-W23	Nordrhein-Westfalen	5	0-4	2686
2023/24	2024-W23	Nordrhein-Westfalen	5	5-14	1755
2023/24	2024-W23	Nordrhein-Westfalen	5	15-34	1111
2023/24	2024-W23	Nordrhein-Westfalen	5	60+	406
2023/24	2024-W23	Nordrhein-Westfalen	5	35-59	798
2023/24	2024-W23	Hessen	6	00+	1127
2023/24	2024-W23	Hessen	6	0-4	3298
2023/24	2024-W23	Hessen	6	5-14	1643
2023/24	2024-W23	Hessen	6	15-34	1618
2023/24	2024-W23	Hessen	6	60+	352
2023/24	2024-W23	Hessen	6	35-59	996
2023/24	2024-W23	Rheinland-Pfalz	7	00+	1390
2023/24	2024-W23	Rheinland-Pfalz	7	0-4	3607
2023/24	2024-W23	Rheinland-Pfalz	7	5-14	1536
2023/24	2024-W23	Rheinland-Pfalz	7	15-34	1952
2023/24	2024-W23	Rheinland-Pfalz	7	60+	617
2023/24	2024-W23	Rheinland-Pfalz	7	35-59	1383
2023/24	2024-W23	Baden-Wuerttemberg	8	00+	791
2023/24	2024-W23	Baden-Wuerttemberg	8	0-4	2211
2023/24	2024-W23	Baden-Wuerttemberg	8	5-14	1127
2023/24	2024-W23	Baden-Wuerttemberg	8	15-34	1069
2023/24	2024-W23	Baden-Wuerttemberg	8	60+	305
2023/24	2024-W23	Baden-Wuerttemberg	8	35-59	707
2023/24	2024-W23	Bayern	9	00+	834
2023/24	2024-W23	Bayern	9	0-4	3257
2023/24	2024-W23	Bayern	9	5-14	1399
2023/24	2024-W23	Bayern	9	15-34	1101
2023/24	2024-W23	Bayern	9	60+	334
2023/24	2024-W23	Bayern	9	35-59	571
2023/24	2024-W23	Saarland	10	00+	648
2023/24	2024-W23	Saarland	10	0-4	1960
2023/24	2024-W23	Saarland	10	5-14	1108
2023/24	2024-W23	Saarland	10	15-34	1073
2023/24	2024-W23	Saarland	10	60+	232
2023/24	2024-W23	Saarland	10	35-59	505
2023/24	2024-W23	Berlin	11	00+	554
2023/24	2024-W23	Berlin	11	0-4	0
2023/24	2024-W23	Berlin	11	5-14	0
2023/24	2024-W23	Berlin	11	15-34	880
2023/24	2024-W23	Berlin	11	60+	288
2023/24	2024-W23	Berlin	11	35-59	727
2023/24	2024-W23	Brandenburg	12	00+	939
2023/24	2024-W23	Brandenburg	12	0-4	3455
2023/24	2024-W23	Brandenburg	12	5-14	1632
2023/24	2024-W23	Brandenburg	12	15-34	1694
2023/24	2024-W23	Brandenburg	12	60+	288
2023/24	2024-W23	Brandenburg	12	35-59	749
2023/24	2024-W23	Mecklenburg-Vorpommern	13	00+	1342
2023/24	2024-W23	Mecklenburg-Vorpommern	13	0-4	8712
2023/24	2024-W23	Mecklenburg-Vorpommern	13	5-14	1943
2023/24	2024-W23	Mecklenburg-Vorpommern	13	15-34	1703
2023/24	2024-W23	Mecklenburg-Vorpommern	13	60+	355
2023/24	2024-W23	Mecklenburg-Vorpommern	13	35-59	1228
2023/24	2024-W23	Sachsen	14	00+	843
2023/24	2024-W23	Sachsen	14	0-4	4753
2023/24	2024-W23	Sachsen	14	5-14	2196
2023/24	2024-W23	Sachsen	14	15-34	900
2023/24	2024-W23	Sachsen	14	60+	253
2023/24	2024-W23	Sachsen	14	35-59	567
2023/24	2024-W23	Sachsen-Anhalt	15	00+	911
2023/24	2024-W23	Sachsen-Anhalt	15	0-4	5622
2023/24	2024-W23	Sachsen-Anhalt	15	5-14	2296
2023/24	2024-W23	Sachsen-Anhalt	15	15-34	937
2023/24	2024-W23	Sachsen-Anhalt	15	60+	327
2023/24	2024-W23	Sachsen-Anhalt	15	35-59	638
2023/24	2024-W23	Thueringen	16	00+	906
2023/24	2024-W23	Thueringen	16	0-4	4754
2023/24	2024-W23	Thueringen	16	5-14	2109
2023/24	2024-W23	Thueringen	16	15-34	1099
2023/24	2024-W23	Thueringen	16	60+	329
2023/24	2024-W23	Thueringen	16	35-59	666
2023/24	2024-W24	Bundesweit	0	00+	1025
2023/24	2024-W24	Bundesweit	0	0-4	3435
2023/24	2024-W24	Bundesweit	0	5-14	1800
2023/24	2024-W24	Bundesweit	0	15-34	1323
2023/24	2024-W24	Bundesweit	0	60+	353
2023/24	2024-W24	Bundesweit	0	35-59	873
2023/24	2024-W24	Schleswig-Holstein	1	00+	1300
2023/24	2024-W24	Schleswig-Holstein	1	0-4	3516
2023/24	2024-W24	Schleswig-Holstein	1	5-14	1515
2023/24	2024-W24	Schleswig-Holstein	1	15-34	2374
2023/24	2024-W24	Schleswig-Holstein	1	60+	486
2023/24	2024-W24	Schleswig-Holstein	1	35-59	1028
2023/24	2024-W24	Hamburg	2	00+	649
2023/24	2024-W24	Hamburg	2	0-4	4406
2023/24	2024-W24	Hamburg	2	5-14	1625
2023/24	2024-W24	Hamburg	2	15-34	458
2023/24	2024-W24	Hamburg	2	60+	146
2023/24	2024-W24	Hamburg	2	35-59	340
2023/24	2024-W24	Niedersachsen	3	00+	938
2023/24	2024-W24	Niedersachsen	3	0-4	3830
2023/24	2024-W24	Niedersachsen	3	5-14	1871
2023/24	2024-W24	Niedersachsen	3	15-34	1147
2023/24	2024-W24	Niedersachsen	3	60+	270
2023/24	2024-W24	Niedersachsen	3	35-59	731
2023/24	2024-W24	Bremen	4	00+	835
2023/24	2024-W24	Bremen	4	0-4	2061
2023/24	2024-W24	Bremen	4	5-14	2288
2023/24	2024-W24	Bremen	4	15-34	862
2023/24	2024-W24	Bremen	4	60+	209
2023/24	2024-W24	Bremen	4	35-59	733
2023/24	2024-W24	Nordrhein-Westfalen	5	00+	1115
2023/24	2024-W24	Nordrhein-Westfalen	5	0-4	3085
2023/24	2024-W24	Nordrhein-Westfalen	5	5-14	1946
2023/24	2024-W24	Nordrhein-Westfalen	5	15-34	1328
2023/24	2024-W24	Nordrhein-Westfalen	5	60+	400
2023/24	2024-W24	Nordrhein-Westfalen	5	35-59	1073
2023/24	2024-W24	Hessen	6	00+	1335
2023/24	2024-W24	Hessen	6	0-4	3535
2023/24	2024-W24	Hessen	6	5-14	1648
2023/24	2024-W24	Hessen	6	15-34	1768
2023/24	2024-W24	Hessen	6	60+	532
2023/24	2024-W24	Hessen	6	35-59	1322
2023/24	2024-W24	Rheinland-Pfalz	7	00+	1247
2023/24	2024-W24	Rheinland-Pfalz	7	0-4	3810
2023/24	2024-W24	Rheinland-Pfalz	7	5-14	1647
2023/24	2024-W24	Rheinland-Pfalz	7	15-34	1809
2023/24	2024-W24	Rheinland-Pfalz	7	60+	548
2023/24	2024-W24	Rheinland-Pfalz	7	35-59	1050
2023/24	2024-W24	Baden-Wuerttemberg	8	00+	854
2023/24	2024-W24	Baden-Wuerttemberg	8	0-4	2872
2023/24	2024-W24	Baden-Wuerttemberg	8	5-14	1474
2023/24	2024-W24	Baden-Wuerttemberg	8	15-34	1082
2023/24	2024-W24	Baden-Wuerttemberg	8	60+	344
2023/24	2024-W24	Baden-Wuerttemberg	8	35-59	656
2023/24	2024-W24	Bayern	9	00+	964
2023/24	2024-W24	Bayern	9	0-4	3081
2023/24	2024-W24	Bayern	9	5-14	1926
2023/24	2024-W24	Bayern	9	15-34	1356
2023/24	2024-W24	Bayern	9	60+	279
2023/24	2024-W24	Bayern	9	35-59	704
2023/24	2024-W24	Saarland	10	00+	1098
2023/24	2024-W24	Saarland	10	0-4	3205
2023/24	2024-W24	Saarland	10	5-14	1905
2023/24	2024-W24	Saarland	10	15-34	1689
2023/24	2024-W24	Saarland	10	60+	158
2023/24	2024-W24	Saarland	10	35-59	1194
2023/24	2024-W24	Berlin	11	00+	595
2023/24	2024-W24	Berlin	11	0-4	0
2023/24	2024-W24	Berlin	11	5-14	107
2023/24	2024-W24	Berlin	11	15-34	792
2023/24	2024-W24	Berlin	11	60+	372
2023/24	2024-W24	Berlin	11	35-59	823
2023/24	2024-W24	Brandenburg	12	00+	1027
2023/24	2024-W24	Brandenburg	12	0-4	3991
2023/24	2024-W24	Brandenburg	12	5-14	2104
2023/24	2024-W24	Brandenburg	12	15-34	1551
2023/24	2024-W24	Brandenburg	12	60+	354
2023/24	2024-W24	Brandenburg	12	35-59	814
2023/24	2024-W24	Mecklenburg-Vorpommern	13	00+	1519
2023/24	2024-W24	Mecklenburg-Vorpommern	13	0-4	9519
2023/24	2024-W24	Mecklenburg-Vorpommern	13	5-14	3535
2023/24	2024-W24	Mecklenburg-Vorpommern	13	15-34	1406
2023/24	2024-W24	Mecklenburg-Vorpommern	13	60+	337
2023/24	2024-W24	Mecklenburg-Vorpommern	13	35-59	1410
2023/24	2024-W24	Sachsen	14	00+	1052
2023/24	2024-W24	Sachsen	14	0-4	6407
2023/24	2024-W24	Sachsen	14	5-14	2582
2023/24	2024-W24	Sachsen	14	15-34	1167
2023/24	2024-W24	Sachsen	14	60+	253
2023/24	2024-W24	Sachsen	14	35-59	738
2023/24	2024-W24	Sachsen-Anhalt	15	00+	928
2023/24	2024-W24	Sachsen-Anhalt	15	0-4	5030
2023/24	2024-W24	Sachsen-Anhalt	15	5-14	2236
2023/24	2024-W24	Sachsen-Anhalt	15	15-34	1157
2023/24	2024-W24	Sachsen-Anhalt	15	60+	299
2023/24	2024-W24	Sachsen-Anhalt	15	35-59	683
2023/24	2024-W24	Thueringen	16	00+	933
2023/24	2024-W24	Thueringen	16	0-4	5116
2023/24	2024-W24	Thueringen	16	5-14	1756
2023/24	2024-W24	Thueringen	16	15-34	1554
2023/24	2024-W24	Thueringen	16	60+	272
2023/24	2024-W24	Thueringen	16	35-59	622
2023/24	2024-W25	Bundesweit	0	00+	1014
2023/24	2024-W25	Bundesweit	0	0-4	3280
2023/24	2024-W25	Bundesweit	0	5-14	1730
2023/24	2024-W25	Bundesweit	0	15-34	1289
2023/24	2024-W25	Bundesweit	0	60+	364
2023/24	2024-W25	Bundesweit	0	35-59	894
2023/24	2024-W25	Schleswig-Holstein	1	00+	1084
2023/24	2024-W25	Schleswig-Holstein	1	0-4	3236
2023/24	2024-W25	Schleswig-Holstein	1	5-14	1538
2023/24	2024-W25	Schleswig-Holstein	1	15-34	1498
2023/24	2024-W25	Schleswig-Holstein	1	60+	459
2023/24	2024-W25	Schleswig-Holstein	1	35-59	1001
2023/24	2024-W25	Hamburg	2	00+	690
2023/24	2024-W25	Hamburg	2	0-4	4499
2023/24	2024-W25	Hamburg	2	5-14	1837
2023/24	2024-W25	Hamburg	2	15-34	467
2023/24	2024-W25	Hamburg	2	60+	87
2023/24	2024-W25	Hamburg	2	35-59	420
2023/24	2024-W25	Niedersachsen	3	00+	947
2023/24	2024-W25	Niedersachsen	3	0-4	3387
2023/24	2024-W25	Niedersachsen	3	5-14	1664
2023/24	2024-W25	Niedersachsen	3	15-34	1236
2023/24	2024-W25	Niedersachsen	3	60+	276
2023/24	2024-W25	Niedersachsen	3	35-59	815
2023/24	2024-W25	Bremen	4	00+	720
2023/24	2024-W25	Bremen	4	0-4	250
2023/24	2024-W25	Bremen	4	5-14	419
2023/24	2024-W25	Bremen	4	15-34	1032
2023/24	2024-W25	Bremen	4	60+	209
2023/24	2024-W25	Bremen	4	35-59	1070
2023/24	2024-W25	Nordrhein-Westfalen	5	00+	1105
2023/24	2024-W25	Nordrhein-Westfalen	5	0-4	2598
2023/24	2024-W25	Nordrhein-Westfalen	5	5-14	1863
2023/24	2024-W25	Nordrhein-Westfalen	5	15-34	1395
2023/24	2024-W25	Nordrhein-Westfalen	5	60+	463
2023/24	2024-W25	Nordrhein-Westfalen	5	35-59	1034
2023/24	2024-W25	Hessen	6	00+	1139
2023/24	2024-W25	Hessen	6	0-4	3783
2023/24	2024-W25	Hessen	6	5-14	1632
2023/24	2024-W25	Hessen	6	15-34	1201
2023/24	2024-W25	Hessen	6	60+	447
2023/24	2024-W25	Hessen	6	35-59	1174
2023/24	2024-W25	Rheinland-Pfalz	7	00+	1291
2023/24	2024-W25	Rheinland-Pfalz	7	0-4	3577
2023/24	2024-W25	Rheinland-Pfalz	7	5-14	1929
2023/24	2024-W25	Rheinland-Pfalz	7	15-34	1670
2023/24	2024-W25	Rheinland-Pfalz	7	60+	466
2023/24	2024-W25	Rheinland-Pfalz	7	35-59	1307
2023/24	2024-W25	Baden-Wuerttemberg	8	00+	878
2023/24	2024-W25	Baden-Wuerttemberg	8	0-4	2948
2023/24	2024-W25	Baden-Wuerttemberg	8	5-14	1645
2023/24	2024-W25	Baden-Wuerttemberg	8	15-34	1146
2023/24	2024-W25	Baden-Wuerttemberg	8	60+	337
2023/24	2024-W25	Baden-Wuerttemberg	8	35-59	627
2023/24	2024-W25	Bayern	9	00+	976
2023/24	2024-W25	Bayern	9	0-4	3033
2023/24	2024-W25	Bayern	9	5-14	1798
2023/24	2024-W25	Bayern	9	15-34	1303
2023/24	2024-W25	Bayern	9	60+	286
2023/24	2024-W25	Bayern	9	35-59	812
2023/24	2024-W25	Saarland	10	00+	1038
2023/24	2024-W25	Saarland	10	0-4	3392
2023/24	2024-W25	Saarland	10	5-14	2485
2023/24	2024-W25	Saarland	10	15-34	1522
2023/24	2024-W25	Saarland	10	60+	263
2023/24	2024-W25	Saarland	10	35-59	826
2023/24	2024-W25	Berlin	11	00+	624
2023/24	2024-W25	Berlin	11	0-4	425
2023/24	2024-W25	Berlin	11	5-14	174
2023/24	2024-W25	Berlin	11	15-34	831
2023/24	2024-W25	Berlin	11	60+	262
2023/24	2024-W25	Berlin	11	35-59	880
2023/24	2024-W25	Brandenburg	12	00+	1268
2023/24	2024-W25	Brandenburg	12	0-4	3971
2023/24	2024-W25	Brandenburg	12	5-14	2402
2023/24	2024-W25	Brandenburg	12	15-34	2174
2023/24	2024-W25	Brandenburg	12	60+	421
2023/24	2024-W25	Brandenburg	12	35-59	1054
2023/24	2024-W25	Mecklenburg-Vorpommern	13	00+	1600
2023/24	2024-W25	Mecklenburg-Vorpommern	13	0-4	9267
2023/24	2024-W25	Mecklenburg-Vorpommern	13	5-14	2670
2023/24	2024-W25	Mecklenburg-Vorpommern	13	15-34	1985
2023/24	2024-W25	Mecklenburg-Vorpommern	13	60+	561
2023/24	2024-W25	Mecklenburg-Vorpommern	13	35-59	1369
2023/24	2024-W25	Sachsen	14	00+	885
2023/24	2024-W25	Sachsen	14	0-4	6038
2023/24	2024-W25	Sachsen	14	5-14	1777
2023/24	2024-W25	Sachsen	14	15-34	1008
2023/24	2024-W25	Sachsen	14	60+	240
2023/24	2024-W25	Sachsen	14	35-59	614
2023/24	2024-W25	Sachsen-Anhalt	15	00+	1084
2023/24	2024-W25	Sachsen-Anhalt	15	0-4	6590
2023/24	2024-W25	Sachsen-Anhalt	15	5-14	2357
2023/24	2024-W25	Sachsen-Anhalt	15	15-34	1650
2023/24	2024-W25	Sachsen-Anhalt	15	60+	312
2023/24	2024-W25	Sachsen-Anhalt	15	35-59	667
2023/24	2024-W25	Thueringen	16	00+	927
2023/24	2024-W25	Thueringen	16	0-4	3806
2023/24	2024-W25	Thueringen	16	5-14	1561
2023/24	2024-W25	Thueringen	16	15-34	1281
2023/24	2024-W25	Thueringen	16	60+	401
2023/24	2024-W25	Thueringen	16	35-59	810
2023/24	2024-W26	Bundesweit	0	00+	958
2023/24	2024-W26	Bundesweit	0	0-4	3185
2023/24	2024-W26	Bundesweit	0	5-14	1517
2023/24	2024-W26	Bundesweit	0	15-34	1172
2023/24	2024-W26	Bundesweit	0	60+	407
2023/24	2024-W26	Bundesweit	0	35-59	843
2023/24	2024-W26	Schleswig-Holstein	1	00+	1114
2023/24	2024-W26	Schleswig-Holstein	1	0-4	3817
2023/24	2024-W26	Schleswig-Holstein	1	5-14	1736
2023/24	2024-W26	Schleswig-Holstein	1	15-34	1686
2023/24	2024-W26	Schleswig-Holstein	1	60+	376
2023/24	2024-W26	Schleswig-Holstein	1	35-59	917
2023/24	2024-W26	Hamburg	2	00+	643
2023/24	2024-W26	Hamburg	2	0-4	3750
2023/24	2024-W26	Hamburg	2	5-14	1298
2023/24	2024-W26	Hamburg	2	15-34	493
2023/24	2024-W26	Hamburg	2	60+	117
2023/24	2024-W26	Hamburg	2	35-59	500
2023/24	2024-W26	Niedersachsen	3	00+	1034
2023/24	2024-W26	Niedersachsen	3	0-4	3900
2023/24	2024-W26	Niedersachsen	3	5-14	1325
2023/24	2024-W26	Niedersachsen	3	15-34	1248
2023/24	2024-W26	Niedersachsen	3	60+	480
2023/24	2024-W26	Niedersachsen	3	35-59	910
2023/24	2024-W26	Bremen	4	00+	1001
2023/24	2024-W26	Bremen	4	0-4	2124
2023/24	2024-W26	Bremen	4	5-14	2146
2023/24	2024-W26	Bremen	4	15-34	1004
2023/24	2024-W26	Bremen	4	60+	464
2023/24	2024-W26	Bremen	4	35-59	952
2023/24	2024-W26	Nordrhein-Westfalen	5	00+	1086
2023/24	2024-W26	Nordrhein-Westfalen	5	0-4	2464
2023/24	2024-W26	Nordrhein-Westfalen	5	5-14	1539
2023/24	2024-W26	Nordrhein-Westfalen	5	15-34	1240
2023/24	2024-W26	Nordrhein-Westfalen	5	60+	578
2023/24	2024-W26	Nordrhein-Westfalen	5	35-59	1097
2023/24	2024-W26	Hessen	6	00+	938
2023/24	2024-W26	Hessen	6	0-4	3810
2023/24	2024-W26	Hessen	6	5-14	1455
